"","X","seqnames","start","end","width","strand","Conc","Conc_R4","Conc_KO","Fold","p.value","FDR"
"2610",2610,"chr10",127017881,127018381,501,"*",2.38395200776103,2.77869360177357,1.83874432138815,0.295154224566236,0.517507866175121,0.66825892651515
"2611",2611,"chr1",43154319,43154819,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2612",2612,"chr1",112053323,112053823,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2613",2613,"chr1",236019677,236020177,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2614",2614,"chr10",52106784,52107284,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2615",2615,"chr10",117823120,117823620,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2616",2616,"chr10",123333786,123334286,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2617",2617,"chr12",4067314,4067814,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2618",2618,"chr12",30028116,30028616,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2619",2619,"chr12",45966441,45966941,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2620",2620,"chr12",46971141,46971641,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2621",2621,"chr13",35256694,35257194,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2622",2622,"chr14",44381750,44382250,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2623",2623,"chr16",23651953,23652453,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2624",2624,"chr17",47062984,47063484,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2625",2625,"chr18",66273004,66273504,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2626",2626,"chr19",42485224,42485724,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2627",2627,"chr2",119122068,119122568,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2628",2628,"chr20",18278806,18279306,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2629",2629,"chr21",32813435,32813935,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2630",2630,"chr22",25837133,25837633,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2631",2631,"chr3",13691741,13692241,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2632",2632,"chr3",180867782,180868282,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2633",2633,"chr4",157644136,157644636,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2634",2634,"chr5",147131678,147132178,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2635",2635,"chr5",160093600,160094100,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2636",2636,"chr6",32944241,32944741,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2637",2637,"chr6",126297630,126298130,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2638",2638,"chr6",151446866,151447366,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2639",2639,"chr6",162879832,162880332,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2640",2640,"chr6",168154552,168155052,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2641",2641,"chr7",30612038,30612538,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2642",2642,"chr7",50281841,50282341,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2643",2643,"chr7",74080127,74080627,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2644",2644,"chr7",109964550,109965050,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2645",2645,"chr7",145131094,145131594,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2646",2646,"chr8",3237058,3237558,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2647",2647,"chr8",86604343,86604843,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2648",2648,"chr9",5227817,5228317,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2649",2649,"chr9",84434619,84435119,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2650",2650,"chrX",30738747,30739247,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2651",2651,"chrX",39955516,39956016,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2652",2652,"chrX",132902162,132902662,501,"*",0.983820448822905,1.67938574079488,0,0.17478516965021,0.519104473672577,0.66825892651515
"2653",2653,"chr2",241860663,241861163,501,"*",2.20638391351502,2.67938574079488,1.49800049107402,0.2637757681569,0.52056361577981,0.669630079272424
"2654",2654,"chr1",212385847,212386347,501,"*",2.22557364391546,2.67938574079488,1.55978817373426,0.270124232858941,0.52075801419692,0.669630079272424
"2655",2655,"chr10",80473606,80474106,501,"*",2.22557364391546,2.67938574079488,1.55978817373426,0.270124232858941,0.52075801419692,0.669630079272424
"2656",2656,"chr1",155888174,155888674,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2657",2657,"chr10",22102789,22103289,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2658",2658,"chr13",51781584,51782084,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2659",2659,"chr19",5970714,5971214,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2660",2660,"chr5",96569356,96569856,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2661",2661,"chr6",10502059,10502559,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2662",2662,"chr7",111978184,111978684,501,"*",1.74247979205974,2.23827019620988,0.981039015071014,0.248028670106404,0.523181626640233,0.670511406142246
"2663",2663,"chr1",160727531,160728031,501,"*",1.72380604292635,2.21171207502272,0.981039015071014,0.250236549339932,0.523596720967955,0.670511406142246
"2664",2664,"chr1",208762528,208763028,501,"*",1.72380604292635,2.21171207502272,0.981039015071014,0.250236549339932,0.523596720967955,0.670511406142246
"2665",2665,"chr17",37217513,37218013,501,"*",1.72380604292635,2.21171207502272,0.981039015071014,0.250236549339932,0.523596720967955,0.670511406142246
"2666",2666,"chr11",2792734,2793234,501,"*",2.43253355845903,2.81443420048649,1.91164529403105,0.292539856850664,0.523763659332397,0.670511406142246
"2667",2667,"chr11",133748781,133749281,501,"*",2.41084095836673,2.83197785949932,1.81360174368453,0.281129214697026,0.523800210949435,0.670511406142246
"2668",2668,"chr18",44255774,44256274,501,"*",2.38059465876494,2.76048569123822,1.86345622156866,0.291838080709764,0.525008799178509,0.671400614114358
"2669",2669,"chr11",1756844,1757344,501,"*",2.88169402805614,3.23827019620988,2.40699388332906,0.300556352478056,0.525215924615212,0.671400614114358
"2670",2670,"chr12",7002603,7003103,501,"*",1.38544622322502,2.00131383568224,0.288548287616237,0.196814551617274,0.526805064126094,0.671400614114358
"2671",2671,"chr6",109474375,109474875,501,"*",1.38544622322502,2.00131383568224,0.288548287616237,0.196814551617274,0.526805064126094,0.671400614114358
"2672",2672,"chr8",41743396,41743896,501,"*",1.38544622322502,2.00131383568224,0.288548287616237,0.196814551617274,0.526805064126094,0.671400614114358
"2673",2673,"chr19",31800523,31801023,501,"*",1.74770143847612,2.26434824151604,0.935149363631797,0.236912515380124,0.527505392325701,0.671400614114358
"2674",2674,"chr22",26950574,26951074,501,"*",1.74770143847612,2.26434824151604,0.935149363631797,0.236912515380124,0.527505392325701,0.671400614114358
"2675",2675,"chr11",68958114,68958614,501,"*",2.23507363202339,2.67938574079488,1.58971719914369,0.266549846487737,0.527592691685781,0.671400614114358
"2676",2676,"chr12",83904350,83904850,501,"*",2.23507363202339,2.67938574079488,1.58971719914369,0.266549846487737,0.527592691685781,0.671400614114358
"2677",2677,"chr2",43225309,43225809,501,"*",2.76762100138559,3.11034504081758,2.31724325015365,0.29987314224358,0.527658950881614,0.671400614114358
"2678",2678,"chr19",50271659,50272159,501,"*",2.82495667259273,3.37982545893597,1.91164529403105,0.220719618476139,0.52813626062554,0.671400614114358
"2679",2679,"chr1",14818494,14818994,501,"*",2.01078118229431,2.46441703729732,1.34537858745906,0.262890872215116,0.528575649496391,0.671400614114358
"2680",2680,"chr19",3341429,3341929,501,"*",2.01078118229431,2.46441703729732,1.34537858745906,0.262890872215116,0.528575649496391,0.671400614114358
"2681",2681,"chr11",83934460,83934960,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2682",2682,"chr11",108603286,108603786,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2683",2683,"chr17",70758323,70758823,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2684",2684,"chr2",104531081,104531581,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2685",2685,"chr22",19243646,19244146,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2686",2686,"chr4",18726653,18727153,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2687",2687,"chr4",102426495,102426995,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2688",2688,"chr6",10687706,10688206,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2689",2689,"chr6",24392475,24392975,501,"*",1.42243079500853,1.96996313419576,0.529225087161865,0.224641183901537,0.528821397584508,0.671400614114358
"2690",2690,"chr1",7425720,7426220,501,"*",1.99967709235285,2.46441703729732,1.30985765895551,0.258322734636408,0.529512164344342,0.671528428332683
"2691",2691,"chr11",20601511,20602011,501,"*",1.99967709235285,2.46441703729732,1.30985765895551,0.258322734636408,0.529512164344342,0.671528428332683
"2692",2692,"chr18",23922811,23923311,501,"*",1.99967709235285,2.46441703729732,1.30985765895551,0.258322734636408,0.529512164344342,0.671528428332683
"2693",2693,"chr11",15640462,15640962,501,"*",2.00643126068039,2.44174254962898,1.38004592142587,0.265819961512138,0.53158978987762,0.672235392205869
"2694",2694,"chr4",11141320,11141820,501,"*",2.00643126068039,2.44174254962898,1.38004592142587,0.265819961512138,0.53158978987762,0.672235392205869
"2695",2695,"chr12",121095785,121096285,501,"*",2.91162351010157,3.23827019620988,2.48868723370671,0.299996786675359,0.532383285414792,0.672235392205869
"2696",2696,"chr20",33753029,33753529,501,"*",2.42928750820789,2.79667457574387,1.9351493636318,0.287167673941194,0.533333014410782,0.672235392205869
"2697",2697,"chr1",220876884,220877384,501,"*",2.02180045899696,2.46441703729732,1.38004592142587,0.261339414426906,0.533780671530049,0.672235392205869
"2698",2698,"chr14",101235086,101235586,501,"*",2.02180045899696,2.46441703729732,1.38004592142587,0.261339414426906,0.533780671530049,0.672235392205869
"2699",2699,"chr16",88569580,88570080,501,"*",2.02180045899696,2.46441703729732,1.38004592142587,0.261339414426906,0.533780671530049,0.672235392205869
"2700",2700,"chr17",7871596,7872096,501,"*",2.02180045899696,2.46441703729732,1.38004592142587,0.261339414426906,0.533780671530049,0.672235392205869
"2701",2701,"chr1",17421104,17421604,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2702",2702,"chr12",107721230,107721730,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2703",2703,"chr12",124601782,124602282,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2704",2704,"chr12",132817938,132818438,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2705",2705,"chr18",47346046,47346546,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2706",2706,"chr19",53354691,53355191,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2707",2707,"chr2",32908255,32908755,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2708",2708,"chr2",64736472,64736972,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2709",2709,"chr2",77893138,77893638,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2710",2710,"chr3",4283812,4284312,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2711",2711,"chr3",172092300,172092800,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2712",2712,"chr4",54813508,54814008,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2713",2713,"chr5",72449785,72450285,501,"*",1.43896687331329,1.96996313419576,0.589717199143686,0.223953728791326,0.535288553610697,0.672235392205869
"2714",2714,"chr11",87037666,87038166,501,"*",2.80894559361038,3.1289719362217,2.39707212120129,0.296040454381558,0.536012907477394,0.672235392205869
"2715",2715,"chr1",7407790,7408290,501,"*",2.24451147276537,2.67938574079488,1.61903793801542,0.259796710894774,0.537705560914006,0.672235392205869
"2716",2716,"chr1",15504622,15505122,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2717",2717,"chr10",94436650,94437150,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2718",2718,"chr12",8399265,8399765,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2719",2719,"chr13",29892119,29892619,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2720",2720,"chr15",101554849,101555349,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2721",2721,"chr16",17156124,17156624,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2722",2722,"chr2",64274652,64275152,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2723",2723,"chr3",137242654,137243154,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2724",2724,"chr3",147064947,147065447,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2725",2725,"chr3",151891245,151891745,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2726",2726,"chr4",41105473,41105973,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2727",2727,"chr6",616027,616527,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2728",2728,"chr6",157911739,157912239,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2729",2729,"chr7",36586118,36586618,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2730",2730,"chr8",35464997,35465497,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2731",2731,"chrX",48471199,48471699,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2732",2732,"chrX",54924164,54924664,501,"*",0.961102263584178,1.67938574079488,0,0.154198220223198,0.537945838168258,0.672235392205869
"2733",2733,"chr20",50691089,50691589,501,"*",3.04042198326967,3.3435905270251,2.65611830410902,0.296859964116284,0.540914622952689,0.674829196683298
"2734",2734,"chr13",49300377,49300877,501,"*",2.01748368500473,2.44174254962898,1.41389972500006,0.260009992638803,0.541095503701118,0.674829196683298
"2735",2735,"chr17",82675892,82676392,501,"*",2.01748368500473,2.44174254962898,1.41389972500006,0.260009992638803,0.541095503701118,0.674829196683298
"2736",2736,"chr4",6573425,6573925,501,"*",2.62205004271395,2.98572364215498,2.13463474985139,0.283022602367946,0.541414245629239,0.674829196683298
"2737",2737,"chr21",44309214,44309714,501,"*",2.4390038300383,2.84931074223719,1.86345622156866,0.267155945932134,0.541516379872192,0.674829196683298
"2738",2738,"chr10",13419821,13420321,501,"*",2.03273620825617,2.46441703729732,1.41389972500006,0.255677877365438,0.54319546349921,0.674829196683298
"2739",2739,"chr3",50043698,50044198,501,"*",2.03273620825617,2.46441703729732,1.41389972500006,0.255677877365438,0.54319546349921,0.674829196683298
"2740",2740,"chr12",30561711,30562211,501,"*",1.76091491994023,2.26434824151604,0.981039015071014,0.224678507141284,0.545294934783232,0.674829196683298
"2741",2741,"chr3",151885000,151885500,501,"*",1.76091491994023,2.26434824151604,0.981039015071014,0.224678507141284,0.545294934783232,0.674829196683298
"2742",2742,"chr4",76745618,76746118,501,"*",1.76091491994023,2.26434824151604,0.981039015071014,0.224678507141284,0.545294934783232,0.674829196683298
"2743",2743,"chr7",101731776,101732276,501,"*",1.76091491994023,2.26434824151604,0.981039015071014,0.224678507141284,0.545294934783232,0.674829196683298
"2744",2744,"chr15",41577949,41578449,501,"*",2.00206818378668,2.41870599444416,1.41389972500006,0.257932751498354,0.545657638317237,0.674829196683298
"2745",2745,"chr16",20806954,20807454,501,"*",2.00206818378668,2.41870599444416,1.41389972500006,0.257932751498354,0.545657638317237,0.674829196683298
"2746",2746,"chr3",127483140,127483640,501,"*",2.44720112286234,2.84931074223719,1.88775195059305,0.265676046332487,0.545705724635483,0.674829196683298
"2747",2747,"chr1",221165152,221165652,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2748",2748,"chr16",84439052,84439552,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2749",2749,"chr3",14156109,14156609,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2750",2750,"chr5",168991138,168991638,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2751",2751,"chr6",45713861,45714361,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2752",2752,"chr7",32464570,32465070,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2753",2753,"chr9",116699675,116700175,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2754",2754,"chrX",138008984,138009484,501,"*",1.40570298145099,1.96996313419576,0.466085115263078,0.201877544875081,0.548020137065393,0.674829196683298
"2755",2755,"chr1",231660344,231660844,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2756",2756,"chr11",9625706,9626206,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2757",2757,"chr12",14632576,14633076,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2758",2758,"chr15",40477008,40477508,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2759",2759,"chr17",51392856,51393356,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2760",2760,"chr2",219999335,219999835,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2761",2761,"chr22",32534496,32534996,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2762",2762,"chr22",42939476,42939976,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2763",2763,"chr3",197821568,197822068,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2764",2764,"chr4",5274721,5275221,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2765",2765,"chr5",53815082,53815582,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2766",2766,"chr6",38301855,38302355,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2767",2767,"chr7",140585184,140585684,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2768",2768,"chr9",1875526,1876026,501,"*",1.44540842084471,2.00131383568224,0.529225087161865,0.204120650360801,0.548217361012228,0.674829196683298
"2769",2769,"chr18",9868015,9868515,501,"*",2.24265601351691,2.64008974654919,1.6922694579114,0.26468077645719,0.549042982391617,0.674829196683298
"2770",2770,"chr2",98869690,98870190,501,"*",2.25021348135522,2.65987153211899,1.67595007322212,0.256315539590885,0.549681078316071,0.674829196683298
"2771",2771,"chr12",130951607,130952107,501,"*",1.98848687345707,2.46441703729732,1.27344003732068,0.234927148698561,0.549734080762386,0.674829196683298
"2772",2772,"chr3",168055881,168056381,501,"*",2.02610435503524,2.48674066285248,1.34537858745906,0.239754105053457,0.54992651019941,0.674829196683298
"2773",2773,"chr4",153172594,153173094,501,"*",2.02610435503524,2.48674066285248,1.34537858745906,0.239754105053457,0.54992651019941,0.674829196683298
"2774",2774,"chr15",98649571,98650071,501,"*",2.25204454248397,2.64008974654919,1.71959725057255,0.265442772542999,0.551097649000374,0.674829196683298
"2775",2775,"chr1",66493256,66493756,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2776",2776,"chr19",6849152,6849652,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2777",2777,"chr2",113972328,113972828,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2778",2778,"chr20",7386869,7387369,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2779",2779,"chr5",38927883,38928383,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2780",2780,"chr7",49765456,49765956,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2781",2781,"chr7",135755416,135755916,501,"*",1.45531556196587,1.96996313419576,0.647774624620402,0.214596678442355,0.551179326294218,0.674829196683298
"2782",2782,"chr1",111893491,111893991,501,"*",2.22947837014631,2.62003294397357,1.6922694579114,0.264213254793002,0.551651380205885,0.674829196683298
"2783",2783,"chr1",154829511,154830011,501,"*",2.07518526567122,2.84931074223719,0.288548287616237,0.125397436234734,0.551916189911592,0.674829196683298
"2784",2784,"chr7",74290957,74291457,501,"*",2.25571438033796,2.65987153211899,1.6922694579114,0.259305238093014,0.552484964288489,0.674829196683298
"2785",2785,"chr16",71773528,71774028,501,"*",1.73142637079245,2.48674066285248,0.0510476159842348,0.131632488754772,0.55262571757179,0.674829196683298
"2786",2786,"chr2",241527089,241527589,501,"*",1.73142637079245,2.48674066285248,0.0510476159842348,0.131632488754772,0.55262571757179,0.674829196683298
"2787",2787,"chr5",115092133,115092633,501,"*",1.73142637079245,2.48674066285248,0.0510476159842348,0.131632488754772,0.55262571757179,0.674829196683298
"2788",2788,"chr7",101378802,101379302,501,"*",1.73142637079245,2.48674066285248,0.0510476159842348,0.131632488754772,0.55262571757179,0.674829196683298
"2789",2789,"chr9",1424147,1424647,501,"*",1.73142637079245,2.48674066285248,0.0510476159842348,0.131632488754772,0.55262571757179,0.674829196683298
"2790",2790,"chr15",77795617,77796117,501,"*",2.23320598703303,2.64008974654919,1.66441400611899,0.258355643976883,0.552657217045923,0.674829196683298
"2791",2791,"chr14",73522221,73522721,501,"*",2.23895276495519,2.62003294397357,1.71959725057255,0.265083555046273,0.553545949254202,0.674829196683298
"2792",2792,"chr1",91114737,91115237,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2793",2793,"chr1",119164483,119164983,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2794",2794,"chr1",225580529,225581029,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2795",2795,"chr10",27568006,27568506,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2796",2796,"chr10",115491126,115491626,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2797",2797,"chr16",49101878,49102378,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2798",2798,"chr17",2319220,2319720,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2799",2799,"chr17",52685267,52685767,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2800",2800,"chr3",17595786,17596286,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2801",2801,"chr6",64513663,64514163,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2802",2802,"chr7",23028972,23029472,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2803",2803,"chr8",18333725,18334225,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
"2804",2804,"chr9",2288947,2289447,501,"*",1.46168468559642,2.00131383568224,0.589717199143686,0.203400660654509,0.554833781545719,0.674829196683298
